timestamp,stockMarket,pair,side,price,liquidity
2025-05-17T09:57:59.619Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:58:00.084Z,Bybit,SOL/USDT,buy,168.22,91669.3527
2025-05-17T09:58:01.979Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:58:02.089Z,Bybit,SOL/USDT,buy,168.22,92554.55606
2025-05-17T09:58:03.090Z,Bybit,SOL/USDT,buy,168.22,93318.94774
2025-05-17T09:58:04.084Z,Bybit,SOL/USDT,buy,168.22,93433.33144
2025-05-17T09:58:04.347Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:58:06.708Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:58:08.084Z,Bybit,SOL/USDT,buy,168.22,93434.17254
2025-05-17T09:58:09.079Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:58:09.083Z,Bybit,SOL/USDT,buy,168.22,94521.3784
2025-05-17T09:58:11.451Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:58:13.845Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:58:14.089Z,Bybit,SOL/USDT,buy,168.22,94551.32156
2025-05-17T09:58:16.086Z,Bybit,SOL/USDT,buy,168.2,96479.67688
2025-05-17T09:58:16.249Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:58:18.606Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:58:19.085Z,Bybit,SOL/USDT,buy,168.17,96494.1395
2025-05-17T09:58:20.972Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:58:23.384Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:58:24.083Z,Bybit,SOL/USDT,buy,168.18,96523.23464
2025-05-17T09:58:25.755Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:58:26.084Z,Bybit,SOL/USDT,buy,168.18,96725.05064
2025-05-17T09:58:28.089Z,Bybit,SOL/USDT,buy,168.18,97592.3549
2025-05-17T09:58:28.128Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:58:29.095Z,Bybit,SOL/USDT,buy,168.18,97676.27672
2025-05-17T09:58:30.511Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:58:32.922Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:58:35.110Z,Bybit,SOL/USDT,buy,168.15,98092.31537
2025-05-17T09:58:35.321Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:58:37.083Z,Bybit,SOL/USDT,buy,168.16,98459.2256
2025-05-17T09:58:37.745Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:58:40.084Z,Bybit,SOL/USDT,buy,168.16,99939.20176
2025-05-17T09:58:40.109Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:58:42.087Z,Bybit,SOL/USDT,buy,168.15,100095.58131
2025-05-17T09:58:42.455Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:58:44.084Z,Bybit,SOL/USDT,buy,168.15,100102.47546
2025-05-17T09:58:44.815Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:58:45.085Z,Bybit,SOL/USDT,buy,168.12,100255.9814
2025-05-17T09:58:47.189Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:58:49.539Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:58:51.885Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:58:54.259Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:58:56.085Z,Bybit,SOL/USDT,buy,168.12,100255.9814
2025-05-17T09:58:56.642Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:58:58.089Z,Bybit,SOL/USDT,buy,168.1,100260.352
2025-05-17T09:58:58.990Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:58:59.083Z,Bybit,SOL/USDT,buy,168.1,100300.1917
2025-05-17T09:59:01.335Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:59:02.090Z,Bybit,SOL/USDT,buy,168.06,100458.35014
2025-05-17T09:59:03.092Z,Bybit,SOL/USDT,buy,168.06,100475.15614
2025-05-17T09:59:04.034Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:59:04.083Z,Bybit,SOL/USDT,buy,168.09,103187.87106
2025-05-17T09:59:06.430Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:59:08.795Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
