timestamp,stockMarket,category,pair,price
2025-05-30T10:11:18.119Z,Bybit,linear,GALAUSDT,null
2025-05-30T10:11:18.119Z,Bybit,linear,GASUSDT,null
2025-05-30T10:11:18.119Z,Bybit,linear,GIGAUSDT,null
2025-05-30T10:11:18.119Z,Bybit,linear,GLMRUSDT,null
2025-05-30T10:11:18.119Z,Bybit,linear,GLMUSDT,null
2025-05-30T10:11:18.119Z,Bybit,linear,GMTUSDT,null
2025-05-30T10:11:18.119Z,Bybit,linear,GMXUSDT,null
2025-05-30T10:11:18.119Z,Bybit,linear,GNOUSDT,null
2025-05-30T10:11:18.119Z,Bybit,linear,GOATUSDT,null
2025-05-30T10:11:18.119Z,Bybit,linear,GODSUSDT,null
2025-05-30T10:11:18.119Z,Bybit,linear,GOMININGUSDT,null
2025-05-30T10:11:18.119Z,Bybit,linear,GORKUSDT,null
2025-05-30T10:11:18.119Z,Bybit,linear,GPSUSDT,null
2025-05-30T10:11:18.119Z,Bybit,linear,GRASSUSDT,null
2025-05-30T10:11:18.119Z,Bybit,linear,GRIFFAINUSDT,null
2025-05-30T10:11:18.119Z,Bybit,linear,GRTUSDT,null
2025-05-30T10:11:18.120Z,Bybit,linear,GTCUSDT,null
2025-05-30T10:11:18.120Z,Bybit,linear,GUNUSDT,null
2025-05-30T10:11:18.120Z,Bybit,linear,GUSDT,null
2025-05-30T10:11:18.120Z,Bybit,linear,HAEDALUSDT,null
2025-05-30T10:11:18.120Z,Bybit,linear,HBARUSDT,null
2025-05-30T10:11:18.120Z,Bybit,linear,HEIUSDT,null
2025-05-30T10:11:18.120Z,Bybit,linear,HFTUSDT,null
2025-05-30T10:11:18.120Z,Bybit,linear,HIFIUSDT,null
2025-05-30T10:11:18.120Z,Bybit,linear,HIGHUSDT,null
2025-05-30T10:11:18.120Z,Bybit,linear,HIPPOUSDT,null
2025-05-30T10:11:18.120Z,Bybit,linear,HIVEUSDT,null
2025-05-30T10:11:18.120Z,Bybit,linear,HMSTRUSDT,null
2025-05-30T10:11:18.120Z,Bybit,linear,HNTUSDT,null
2025-05-30T10:11:18.120Z,Bybit,linear,HOOKUSDT,null
2025-05-30T10:11:18.120Z,Bybit,linear,HOTUSDT,null
2025-05-30T10:11:18.120Z,Bybit,linear,HPOS10IUSDT,null
2025-05-30T10:11:18.120Z,Bybit,linear,HUMAUSDT,null
2025-05-30T10:11:18.120Z,Bybit,linear,HYPEPERP,null
2025-05-30T10:11:18.120Z,Bybit,linear,HYPERUSDT,null
2025-05-30T10:11:18.120Z,Bybit,linear,HYPEUSDT,null
2025-05-30T10:11:18.120Z,Bybit,linear,ICPUSDT,null
2025-05-30T10:11:18.120Z,Bybit,linear,ICXUSDT,null
2025-05-30T10:11:18.120Z,Bybit,linear,IDEXUSDT,null
2025-05-30T10:11:18.120Z,Bybit,linear,IDUSDT,null
2025-05-30T10:11:18.121Z,Bybit,linear,ILVUSDT,null
2025-05-30T10:11:18.121Z,Bybit,linear,IMXUSDT,null
2025-05-30T10:11:18.121Z,Bybit,linear,INITUSDT,null
2025-05-30T10:11:18.121Z,Bybit,linear,INJUSDT,null
2025-05-30T10:11:18.121Z,Bybit,linear,IOSTUSDT,null
2025-05-30T10:11:18.121Z,Bybit,linear,IOTAUSDT,null
2025-05-30T10:11:18.121Z,Bybit,linear,IOTXUSDT,null
2025-05-30T10:11:18.121Z,Bybit,linear,IOUSDT,null
2025-05-30T10:11:18.121Z,Bybit,linear,IPUSDT,null
2025-05-30T10:11:18.121Z,Bybit,linear,JASMYUSDT,null
2025-05-30T10:11:18.121Z,Bybit,linear,JELLYJELLYUSDT,null
2025-05-30T10:11:18.121Z,Bybit,linear,JOEUSDT,null
2025-05-30T10:11:18.121Z,Bybit,linear,JSTUSDT,null
2025-05-30T10:11:18.121Z,Bybit,linear,JTOUSDT,null
2025-05-30T10:11:18.121Z,Bybit,linear,JUPUSDT,null
2025-05-30T10:11:18.121Z,Bybit,linear,JUSDT,null
2025-05-30T10:11:18.121Z,Bybit,linear,KAIAUSDT,null
2025-05-30T10:11:18.121Z,Bybit,linear,KAITOUSDT,null
2025-05-30T10:11:18.121Z,Bybit,linear,KASUSDT,null
2025-05-30T10:11:18.121Z,Bybit,linear,KAVAUSDT,null
2025-05-30T10:11:18.121Z,Bybit,linear,KDAUSDT,null
2025-05-30T10:11:18.121Z,Bybit,linear,KERNELUSDT,null
2025-05-30T10:11:18.121Z,Bybit,linear,KMNOUSDT,null
2025-05-30T10:11:18.121Z,Bybit,linear,KNCUSDT,null
2025-05-30T10:11:18.122Z,Bybit,linear,KOMAUSDT,null
2025-05-30T10:11:18.122Z,Bybit,linear,KSMUSDT,null
2025-05-30T10:11:18.122Z,Bybit,linear,L3USDT,null
2025-05-30T10:11:18.122Z,Bybit,linear,LAUNCHCOINUSDT,null
2025-05-30T10:11:18.122Z,Bybit,linear,LDOUSDT,null
2025-05-30T10:11:18.122Z,Bybit,linear,LEVERUSDT,null
2025-05-30T10:11:18.122Z,Bybit,linear,LINKPERP,null
2025-05-30T10:11:18.122Z,Bybit,linear,LINKUSDT,null
2025-05-30T10:11:18.122Z,Bybit,linear,LISTAUSDT,null
2025-05-30T10:11:18.122Z,Bybit,linear,LOOKSUSDT,null
2025-05-30T10:11:18.122Z,Bybit,linear,LPTUSDT,null
2025-05-30T10:11:18.122Z,Bybit,linear,LQTYUSDT,null
2025-05-30T10:11:18.122Z,Bybit,linear,LRCUSDT,null
2025-05-30T10:11:18.122Z,Bybit,linear,LSKUSDT,null
2025-05-30T10:11:18.122Z,Bybit,linear,LTCPERP,null
2025-05-30T10:11:18.122Z,Bybit,linear,LTCUSDT,null
2025-05-30T10:11:18.122Z,Bybit,linear,LUMIAUSDT,null
2025-05-30T10:11:18.122Z,Bybit,linear,LUNA2USDT,null
2025-05-30T10:11:18.122Z,Bybit,linear,MAGICUSDT,null
2025-05-30T10:11:18.122Z,Bybit,linear,MAJORUSDT,null
2025-05-30T10:11:18.122Z,Bybit,linear,MANAUSDT,null
2025-05-30T10:11:18.122Z,Bybit,linear,MANTAUSDT,null
2025-05-30T10:11:18.123Z,Bybit,linear,MASAUSDT,null
2025-05-30T10:11:18.123Z,Bybit,linear,MASKUSDT,null
2025-05-30T10:11:18.123Z,Bybit,linear,MAVIAUSDT,null
2025-05-30T10:11:18.123Z,Bybit,linear,MAVUSDT,null
2025-05-30T10:11:18.123Z,Bybit,linear,MBLUSDT,null
2025-05-30T10:11:18.123Z,Bybit,linear,MBOXUSDT,null
2025-05-30T10:11:18.123Z,Bybit,linear,MDTUSDT,null
2025-05-30T10:11:18.123Z,Bybit,linear,MELANIAUSDT,null
2025-05-30T10:11:18.123Z,Bybit,linear,MEMEUSDT,null
2025-05-30T10:11:18.123Z,Bybit,linear,MERLUSDT,null
2025-05-30T10:11:18.123Z,Bybit,linear,METISUSDT,null
2025-05-30T10:11:18.123Z,Bybit,linear,MEUSDT,null
2025-05-30T10:11:18.123Z,Bybit,linear,MEWUSDT,null
2025-05-30T10:11:18.123Z,Bybit,linear,MICHIUSDT,null
2025-05-30T10:11:18.123Z,Bybit,linear,MILKUSDT,null
2025-05-30T10:11:18.123Z,Bybit,linear,MINAUSDT,null
2025-05-30T10:11:18.123Z,Bybit,linear,MKRUSDT,null
2025-05-30T10:11:18.123Z,Bybit,linear,MLNUSDT,null
2025-05-30T10:11:18.123Z,Bybit,linear,MNTPERP,null
2025-05-30T10:11:18.123Z,Bybit,linear,MNTUSDT,null
2025-05-30T10:11:18.123Z,Bybit,linear,MOBILEUSDT,null
2025-05-30T10:11:18.123Z,Bybit,linear,MOCAUSDT,null
2025-05-30T10:11:18.123Z,Bybit,linear,MOODENGUSDT,null
2025-05-30T10:11:18.123Z,Bybit,linear,MORPHOUSDT,null
2025-05-30T10:11:18.124Z,Bybit,linear,MOVEUSDT,null
2025-05-30T10:11:18.124Z,Bybit,linear,MOVRUSDT,null
2025-05-30T10:11:18.124Z,Bybit,linear,MTLUSDT,null
2025-05-30T10:11:18.124Z,Bybit,linear,MUBARAKUSDT,null
2025-05-30T10:11:18.124Z,Bybit,linear,MVLUSDT,null
2025-05-30T10:11:18.124Z,Bybit,linear,MYRIAUSDT,null
2025-05-30T10:11:18.124Z,Bybit,linear,MYROUSDT,null
2025-05-30T10:11:18.124Z,Bybit,linear,NCUSDT,null
2025-05-30T10:11:18.124Z,Bybit,linear,NEARUSDT,null
2025-05-30T10:11:18.124Z,Bybit,linear,NEIROETHUSDT,null
2025-05-30T10:11:18.124Z,Bybit,linear,NEOUSDT,null
2025-05-30T10:11:18.124Z,Bybit,linear,NFPUSDT,null
2025-05-30T10:11:18.124Z,Bybit,linear,NILUSDT,null
2025-05-30T10:11:18.124Z,Bybit,linear,NKNUSDT,null
2025-05-30T10:11:18.124Z,Bybit,linear,NMRUSDT,null
2025-05-30T10:11:18.124Z,Bybit,linear,NOTPERP,null
2025-05-30T10:11:18.124Z,Bybit,linear,NOTUSDT,null
2025-05-30T10:11:18.124Z,Bybit,linear,NSUSDT,null
2025-05-30T10:11:18.124Z,Bybit,linear,NTRNUSDT,null
2025-05-30T10:11:18.124Z,Bybit,linear,NXPCUSDT,null
2025-05-30T10:11:18.124Z,Bybit,linear,OBOLUSDT,null
2025-05-30T10:11:18.124Z,Bybit,linear,OBTUSDT,null
2025-05-30T10:11:18.124Z,Bybit,linear,OGNUSDT,null
2025-05-30T10:11:18.125Z,Bybit,linear,OGUSDT,null
